"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-15","7.16","0.21","2.0",,"34","26"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-16","11.18","0.10","2.0",,"35","27"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-17","12.53","0.32","0.0",,"38","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-18","11.18","0.78","1.0",,"32","27"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-19","3.58","0.60","3.0",,"30","27"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-20","5.14","0.53","3.0",,"45","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-21","18.34","0.12","2.0",,"47","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-22","10.74","0.24","0.0",,"44","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-23","8.05","0.00","0.0",,"47","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-24","11.41","0.34","0.0",,"50","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-25","12.08","0.32","0.0",,"48","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-26","10.74","0.19","0.0",,"48","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-27","3.13","0.00","0.0",,"44","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-28","4.92","0.00","0.0",,"44","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-29","10.07","1.09","0.0",,"49","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-30","11.41","0.14","0.0",,"47","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-01-31","8.72","0.07","0.0",,"49","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-01","6.04","0.53","0.0",,"48","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-02","5.82","0.00","0.0",,"47","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-03","11.86","0.00","0.0",,"58","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-04","9.62","0.00","0.0",,"60","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-05","6.49","0.00","0.0",,"57","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-06","11.18","0.00","0.0",,"61","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-07","11.86","0.01","0.0",,"60","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-08","6.04","0.11","0.0",,"50","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-09","5.37","0.10","0.0",,"52","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-10","6.71","0.10","0.0",,"55","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-11","7.61","0.03","0.0",,"48","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-12","2.91","0.04","0.0",,"47","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-13","3.13","0.45","0.0",,"45","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-14","6.93","0.10","0.0",,"44","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-15","4.03","0.00","0.0",,"45","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-16","4.70","0.07","0.0",,"45","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-17","7.61","0.68","0.0",,"50","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-18","18.12","0.25","0.0",,"44","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-19","10.51","0.00","0.0",,"44","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-20","6.49","0.12","0.0",,"46","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-21","16.78","0.03","0.0",,"50","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-22","13.20","0.34","0.0",,"50","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-23","8.72","0.00","0.0",,"47","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-24","7.83","0.45","0.0",,"44","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-25","14.32","0.00","0.0",,"45","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-26","7.61","0.05","0.0",,"41","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-27","6.71","0.00","0.0",,"44","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-28","9.40","0.14","0.0",,"44","31"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-02-29","15.66","0.03","0.0",,"41","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-01","6.93","0.00","0.0",,"43","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-02","11.41","0.08","0.0",,"44","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-03","15.66","0.00","0.0",,"54","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-04","12.53","0.00","0.0",,"51","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-05","13.87","0.27","0.0",,"46","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-06","6.04","0.02","0.0",,"44","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-07","6.04","0.00","0.0",,"48","29"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-08","5.59","0.00","0.0",,"60","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-09","6.26","0.14","0.0",,"49","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-10","7.61","0.41","0.0",,"45","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-11","12.97","0.54","0.0",,"44","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-12","13.87","0.76","0.0",,"47","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-13","11.86","0.37","0.0",,"42","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-14","10.51","0.34","0.0",,"46","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-15","12.97","0.94","0.0",,"52","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-16","11.41","0.33","0.0",,"48","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-17","8.50","0.37","0.0",,"50","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-18","6.04","0.14","0.0",,"41","31"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-19","6.71","0.08","0.0",,"45","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-20","14.32","0.14","0.0",,"46","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-21","5.59","0.05","0.0",,"48","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-22","4.70","0.16","0.0",,"50","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-23","6.26","0.00","0.0",,"54","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-24","11.63","0.00","0.0",,"59","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-25","6.04","0.00","0.0",,"56","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-26","9.62","0.00","0.0",,"55","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-27","8.50","0.19","0.0",,"58","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-28","13.20","0.05","0.0",,"51","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-29","9.84","1.08","0.0",,"50","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-30","10.51","0.22","0.0",,"49","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-03-31","7.61","0.52","0.0",,"50","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-01","15.21","0.06","0.0",,"48","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-02","6.93","0.00","0.0",,"62","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-03","6.93","0.06","0.0",,"53","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-04","4.70","0.00","0.0",,"51","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-05","4.03","0.18","0.0",,"49","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-06","5.82","0.01","0.0",,"52","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-07","9.62","0.00","0.0",,"61","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-08","9.17","0.00","0.0",,"70","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-09","4.70","0.00","0.0",,"68","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-10","7.16","0.00","0.0",,"64","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-11","5.82","0.09","0.0",,"52","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-12","5.82","0.02","0.0",,"57","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-13","8.95","0.00","0.0",,"59","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-14","6.71","0.00","0.0",,"60","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-15","6.49","0.00","0.0",,"61","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-16","12.97","0.32","0.0",,"56","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-17","4.47","0.07","0.0",,"50","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-18","8.72","0.07","0.0",,"56","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-19","5.82","0.43","0.0",,"57","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-20","6.04","0.26","0.0",,"56","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-21","5.14","0.00","0.0",,"68","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-22","5.82","0.00","0.0",,"74","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-23","7.83","0.00","0.0",,"71","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-24","6.26","0.17","0.0",,"57","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-25","5.82","0.42","0.0",,"62","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-26","11.63","0.15","0.0",,"57","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-27","10.74","0.03","0.0",,"56","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-28","5.59","0.00","0.0",,"61","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-29","3.58","0.17","0.0",,"60","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-04-30","17.90","0.17","0.0",,"55","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-01","14.32","0.02","0.0",,"53","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-02","5.59","0.02","0.0",,"56","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-03","7.61","0.73","0.0",,"52","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-04","10.29","0.07","0.0",,"54","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-05","5.14","0.00","0.0",,"56","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-06","5.37","0.00","0.0",,"64","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-07","4.92","0.00","0.0",,"75","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-08","6.71","0.00","0.0",,"65","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-09","8.72","0.00","0.0",,"56","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-10","6.71","0.00","0.0",,"58","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-11","9.62","0.00","0.0",,"65","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-12","7.61","0.00","0.0",,"76","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-13","9.40","0.00","0.0",,"78","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-14","8.50","0.00","0.0",,"80","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-15","9.17","0.00","0.0",,"76","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-16","7.83","0.00","0.0",,"67","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-17","6.49","0.00","0.0",,"64","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-18","6.93","0.00","0.0",,"60","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-19","3.36","0.00","0.0",,"67","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-20","2.91","0.25","0.0",,"58","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-21","8.95","0.55","0.0",,"62","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-22","10.74","0.24","0.0",,"55","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-23","14.09","0.01","0.0",,"58","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-24","7.38","0.00","0.0",,"63","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-25","6.93","0.00","0.0",,"72","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-26","8.05","0.00","0.0",,"72","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-27","8.28","0.00","0.0",,"63","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-28","7.61","0.00","0.0",,"62","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-29","4.03","0.00","0.0",,"61","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-30","3.36","0.01","0.0",,"66","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-05-31","6.04","0.15","0.0",,"64","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-01","8.28","0.26","0.0",,"68","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-02","8.28","0.01","0.0",,"66","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-03","6.49","0.00","0.0",,"63","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-04","6.93","0.05","0.0",,"55","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-05","7.38","0.63","0.0",,"56","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-06","7.61","0.00","0.0",,"61","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-07","7.83","0.65","0.0",,"61","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-08","6.71","0.06","0.0",,"59","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-09","10.51","0.00","0.0",,"63","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-10","6.49","0.00","0.0",,"66","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-11","4.03","0.00","0.0",,"74","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-12","8.72","0.03","0.0",,"65","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-13","9.62","0.00","0.0",,"61","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-14","6.04","0.00","0.0",,"63","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-15","3.80","0.00","0.0",,"72","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-16","9.17","0.00","0.0",,"70","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-17","14.32","0.00","0.0",,"66","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-18","8.50","0.12","0.0",,"63","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-19","6.71","0.04","0.0",,"67","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-20","6.71","0.00","0.0",,"76","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-21","4.70","0.00","0.0",,"75","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-22","4.25","0.62","0.0",,"57","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-23","5.59","0.34","0.0",,"60","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-24","4.47","0.00","0.0",,"67","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-25","6.93","0.02","0.0",,"67","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-26","7.61","0.00","0.0",,"65","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-27","4.03","0.00","0.0",,"73","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-28","5.59","0.00","0.0",,"72","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-29","4.25","0.01","0.0",,"71","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-06-30","5.37","0.12","0.0",,"68","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-01","5.14","0.00","0.0",,"68","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-02","4.70","0.08","0.0",,"66","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-03","13.42","0.23","0.0",,"65","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-04","8.50","0.00","0.0",,"69","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-05","6.93","0.00","0.0",,"76","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-06","4.70","0.00","0.0",,"77","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-07","8.50","0.00","0.0",,"80","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-08","6.26","0.00","0.0",,"83","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-09","4.47","0.06","0.0",,"77","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-10","5.14","0.00","0.0",,"75","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-11","6.49","0.00","0.0",,"82","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-12","6.04","0.00","0.0",,"78","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-13","4.92","0.02","0.0",,"74","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-14","4.92","0.00","0.0",,"77","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-15","8.50","0.00","0.0",,"66","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-16","5.59","0.01","0.0",,"79","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-17","5.82","0.00","0.0",,"71","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-18","6.49","0.00","0.0",,"70","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-19","4.92","0.00","0.0",,"77","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-20","8.95","0.60","0.0",,"67","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-21","5.14","0.00","0.0",,"75","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-22","8.72","0.04","0.0",,"69","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-23","7.38","0.00","0.0",,"66","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-24","9.62","0.00","0.0",,"74","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-25","5.82","0.00","0.0",,"80","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-26","4.92","0.00","0.0",,"78","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-27","6.26","0.00","0.0",,"66","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-28","3.80","0.00","0.0",,"72","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-29","4.47","0.00","0.0",,"73","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-30","6.71","0.00","0.0",,"67","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-31","6.26","0.00","0.0",,"73","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-01","4.92","0.00","0.0",,"75","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-02","5.59","0.00","0.0",,"74","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-03","8.72","0.00","0.0",,"81","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-04","8.28","0.00","0.0",,"93","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-05","4.25","0.00","0.0",,"93","64"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-06","5.59","0.00","0.0",,"83","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-07","5.82","0.00","0.0",,"70","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-08","6.93","0.00","0.0",,"72","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-09","8.50","0.00","0.0",,"76","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-10","5.14","0.00","0.0",,"78","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-11","5.59","0.00","0.0",,"83","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-12","6.71","0.00","0.0",,"87","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-13","6.26","0.00","0.0",,"87","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-14","6.26","0.00","0.0",,"84","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-15","10.51","0.00","0.0",,"88","62"
